time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
6.338819,-0.1014309,0.3201631,-0.02951502,-0.1021578,0.3253365,0.02951672,-0.1105721,0.3230017,0.05640171,-0.1146063,0.322445,0.07780086,-0.07534655,0.3178037,0.1137471,-0.1795077,0.4753273,-0.2737337
6.404176,-0.1012971,0.3204072,-0.02945111,-0.1020078,0.3255667,0.02957794,-0.1104746,0.3232156,0.05643696,-0.1145801,0.3226399,0.07782091,-0.07511305,0.3179373,0.1137301,-0.1792642,0.4756224,-0.2736618
6.472777,-0.101964,0.3195575,-0.02976969,-0.1026059,0.3245569,0.02928529,-0.1111484,0.3222808,0.05610624,-0.1153712,0.3217394,0.07746382,-0.07530066,0.3164936,0.1133206,-0.1801844,0.4751062,-0.2739849
6.539012,-0.1020946,0.3189933,-0.03033026,-0.1027201,0.3239843,0.02872927,-0.1113126,0.3217427,0.05555999,-0.1155693,0.3212413,0.07690814,-0.07528454,0.3161357,0.1128105,-0.1802733,0.474371,-0.2745412
6.598722,-0.1018351,0.3191706,-0.03106638,-0.1024487,0.3243755,0.02796123,-0.1107607,0.3222918,0.05483169,-0.1146878,0.3219701,0.07617848,-0.07566286,0.3168751,0.1121729,-0.1801747,0.4747371,-0.2748826
6.636001,-0.1019241,0.3191021,-0.03128553,-0.1025309,0.3243614,0.02773834,-0.1107586,0.3223016,0.05461986,-0.1146145,0.3219878,0.07596819,-0.07570706,0.3167272,0.1119361,-0.1803015,0.4747021,-0.2750641
6.6706,-0.1020605,0.3189879,-0.03147624,-0.1026521,0.3243224,0.0275393,-0.110836,0.322286,0.05445993,-0.1146663,0.3219969,0.07583573,-0.07594024,0.3166568,0.1117654,-0.1804523,0.4745714,-0.2752402
6.710787,-0.1021713,0.3187834,-0.03176555,-0.1027588,0.3241904,0.02724083,-0.1109206,0.3221778,0.05418685,-0.1147466,0.3219036,0.07557453,-0.07643571,0.316394,0.1114822,-0.1805619,0.4743628,-0.2755117
6.801037,-0.1025065,0.3181837,-0.03293668,-0.1031039,0.3236266,0.02606379,-0.1112396,0.321621,0.05302988,-0.1150479,0.3213558,0.07442927,-0.07719408,0.315836,0.1103202,-0.1809093,0.4735361,-0.2766592
6.878908,-0.1021743,0.3182521,-0.03223877,-0.102796,0.3237324,0.02674284,-0.1108677,0.3217965,0.05370418,-0.1146182,0.321638,0.07507585,-0.07838301,0.3162133,0.1110088,-0.1806094,0.4741269,-0.2756039
